name,stem,Adams filtration,weight,tautorsion,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
t h1 d0^3 e0,60,17,34,2,0,,,,,,,,P h1 c0 d0^3
d0 i^2,60,18,32,0,0,,,,,,,t,P^2 h1 d0^3
P^3 c0 d0^2,60,23,33,1,0,,,,P^3 h1 c0 d0^2,,,,
P^4 d0^2,60,24,32,0,0,,,,P^4 h1 d0^2,,,,
D3,61,4,32,0,0,,,,h1 D3,,h2 D3,,B3
A',61,6,32,0,0,t,,,,,h2 A',,
h1 B3,61,8,33,0,0,,,,,,,,
h1^2 j1,61,9,35,1,0,,,,,,,,
h1^4 D4,61,10,35,1,0,,,,h1^5 D4,,,,
h1^3 e1 g,61,11,36,1,-2,,,,,,,,
h1^4 Q2,61,11,34,1,0,,,,h1^5 Q2,,,,
n r,61,11,33,0,2,,,,,,,,
h1^5 h5 c0 e0,61,13,36,1,-2,,,,t h1^8 G,,,,h1^7 B8
t h1 g^3,61,13,36,2,0,,,,,,,,h1^7 B8
c0 x',61,13,33,0,2,,,,h1 c0 x',,,,
d0 e0 r,61,14,34,0,0,,,,,,,,
h1 d0 u',61,16,34,1,0,,,,,,,,
P d0 u,61,17,33,0,0,,,,P h1 d0 u,,,,
t P^2 d0^2 e0,61,20,33,0,0,,,,t P^2 h1 d0^2 e0,,,,P^3 c0 d0^2
P^3 h1 c0 d0^2,61,24,34,1,0,,,,,,,,
P^4 h1 d0^2,61,25,33,0,0,,,,,,,,
h5^2,62,2,32,0,0,,,,h1 h5^2,,h2 h5^2,,
h1 D3,62,5,33,0,0,,,,,,,,h1 B3
h5 n,62,6,33,0,0,,,,,t,k1,,
E1,62,8,33,0,-1,,,,h1 E1,,,,
C0,62,8,33,0,1,,,,,,h1 h3 Q2,,n r
h1 X1,62,10,33,0,-2,t,h0 B22,,h1^2 X1,t,h2 B22,,c0 x'
R,62,10,32,0,0,,h0 R,,,,,,
t h1 X1,62,10,32,0,2,,,,t h1^2 X1,,,,
h1^5 D4,62,11,36,1,-2,,,,h1^6 D4,,,,
h0 B22,62,11,34,0,0,,,,,,h0 h2 B22,,
h0 R,62,11,32,0,2,,h0^2 R,,,,,,
h2 c1 g^2,62,12,37,2,-2,,,,,,,,
h1^5 Q2,62,12,35,1,0,,,t2,h2 g^3,,,,
h0^2 R,62,12,32,0,2,,h0^3 R,,,,,,
t g v,62,13,34,0,-1,,,,,,,,h1 d0 u'
h0^3 R,62,13,32,0,1,,h0^4 R,,,,,,
t h1^8 G,62,14,37,1,-2,,,,t h1^9 G,,,,
h1 c0 x',62,14,34,1,0,,,,h1^2 c0 x',,,,
h0^4 R,62,14,32,0,2,,h0^5 R,,,,,,
h0^5 R,62,15,32,0,-1,,h0^6 R,,,,,,
P h1 x',62,15,33,0,1,,,,,,,,
h0^6 R,62,16,32,0,-1,,h0^7 R,,,,,,
d0^2 e0^2,62,16,36,0,1,,,,h1 d0^2 e0^2,,,,
h0^7 R,62,17,32,0,0,,h0^8 R,,,,,,
P h1 d0 u,62,18,34,1,-1,,,,,,,,
h0^8 R,62,18,32,0,1,t,P^2 u',,,,,,
h0^8 R (again),62,18,32,0,1,,t^2 P d0^2 j,,,,,,
t^2 P d0^2 j,62,19,32,0,-1,,t^2 P h0 d0^2 j,,,,,,
P^2 u',62,19,33,0,1,,,,P^2 h1 u',,,,
t^2 P h0 d0^2 j,62,20,32,0,0,t2,t P^2 h1 d0^2 e0,,,,,,
t P^2 h1 d0^2 e0,62,21,34,0,0,,,,,,,,P^3 h1 c0 d0^2
P^2 i^2,62,22,32,0,0,,P^2 h0 i^2,,,,,t,P^4 h1 d0^2
P^2 h0 i^2,62,23,32,0,0,,P^2 h0^2 i^2,,,,,,
P^2 h0^2 i^2,62,24,32,0,0,,P^2 h0^3 i^2,,,,,,
P^2 h0^3 i^2,62,25,32,0,0,,P^2 h0^4 i^2,,,,,,
P^2 h0^4 i^2,62,26,32,0,0,t,P^5 c0 d0,,,,,,
P^5 c0 d0,62,27,33,0,0,,,,P^5 h1 c0 d0,,,,
P^6 d0,62,28,32,0,0,,P^6 h0 d0,,P^6 h1 d0,,,,
P^6 h0 d0,62,29,32,0,0,,P^6 h0^2 d0,,,,,,
P^6 h0^2 d0,62,30,32,0,0,,,,,,,,
h1 h5^2,63,3,33,0,0,,,,h1^2 h5^2,,,,
t h1 H1,63,6,33,0,0,,,,,,,,
t X2,63,7,33,0,-1,,,,t h1 X2,,,,
C',63,7,34,0,1,,,,,,h2 C',,
h0^7 h6 (again),63,8,32,0,0,,,,,,,p t2,h0 B22
h0^7 h6,63,8,32,0,0,,h0^8 h6,,,,,,h0 R
h0^8 h6,63,9,32,0,-1,,h0^9 h6,,,,,,h0^2 R
h1 E1,63,9,34,0,1,,,,h1^2 E1,,,,
h0^9 h6,63,10,32,0,0,,h0^10 h6,,,,,,h0^3 R
h1^2 X1,63,11,34,0,-2,,,,h1^3 X1,,,,h1 c0 x'
t h1^2 X1,63,11,33,0,0,,,,,,,,
h0^10 h6,63,11,32,0,2,,h0^11 h6,,,,,,h0^4 R
h1^6 D4,63,12,37,1,-1,,,,h1^7 D4,,,,
h0^11 h6,63,12,32,0,1,,h0^12 h6,,,,,,h0^5 R
h2 g^3,63,13,38,3,-1,,h0 h2 g^3,,,,h2^2 g^3,,
h0^12 h6,63,13,32,0,1,,h0^13 h6,,,,,,h0^6 R
h0 h2 g^3,63,14,38,2,-1,,t h1^9 G,,,,,,
h0^13 h6,63,14,32,0,1,,h0^14 h6,,,,,,h0^7 R
t h1^9 G,63,15,38,1,-3,,,,,,,,
t^2 d0^2 m,63,15,34,0,-1,,,,,,,,P h1 d0 u
h0^14 h6,63,15,32,0,1,,h0^15 h6,,,,,,h0^8 R
h1^2 c0 x',63,15,35,1,3,,,,h1^3 c0 x',,,,
h0^15 h6 (again),63,16,32,0,0,,,,,,,t,P^2 u'
h0^15 h6,63,16,32,0,0,,h0^16 h6,,,,,,t^2 P d0^2 j
h1 d0^2 e0^2,63,17,37,3,-1,,,,,,,,
h0^16 h6,63,17,32,0,1,,h0^17 h6,,,,,,t^2 P h0 d0^2 j
h0^17 h6,63,18,32,0,-1,,h0^18 h6,,,,,t2,t P^2 h1 d0^2 e0
d0 I j,63,18,34,0,1,,,,,,,,
h0^18 h6,63,19,32,0,0,,h0^19 h6,,,,,,
P^2 h1 u',63,20,34,1,-1,,,,,,,,
h0^19 h6,63,20,32,0,1,,h0^20 h6,,,,,,
h0^20 h6,63,21,32,0,-1,,h0^21 h6,,,,,,
P^3 u,63,21,33,0,1,,,,P^3 h1 u,,,,
h0^21 h6,63,22,32,0,0,,h0^22 h6,,,,,,
h0^22 h6,63,23,32,0,0,,h0^23 h6,,,,,,
h0^23 h6,63,24,32,0,-1,,h0^24 h6,,,,,,
t P^4 d0 e0,63,24,33,0,1,,,,t P^4 h1 d0 e0,,,,P^5 c0 d0
h0^24 h6,63,25,32,0,0,,h0^25 h6,,,,,,
h0^25 h6,63,26,32,0,0,,h0^26 h6,,,,,,
h0^26 h6,63,27,32,0,0,,h0^27 h6,,,,,,
P^5 h1 c0 d0,63,28,34,1,-1,,,,,,,,
h0^27 h6,63,28,32,0,1,,h0^28 h6,,,,,,
P^6 h1 d0,63,29,33,0,-1,,,,,,,,
h0^28 h6,63,29,32,0,1,,h0^29 h6,,,,,,
h0^29 h6,63,30,32,0,0,,h0^30 h6,,,,,,
h0^30 h6,63,31,32,0,0,,h0^31 h6,,,,,,
h0^31 h6,63,32,32,0,0,,,,,,,,
h1 h6,64,2,33,0,0,,,,h1^2 h6,,,,
h1^2 h5^2,64,4,34,0,0,,,,h1^3 h5^2,,,,
h2 D3,64,5,34,0,0,,,,,,h0 n1,,
h2 A',64,7,34,0,0,,,,,,t h1 G0,,
t h1 X2,64,8,34,0,-2,,,,,,,,
h3 Q2,64,8,34,0,0,,,,h1 h3 Q2,,,,
d1^2,64,8,36,1,2,,,,h1 d1^2,,h1^2 k1,,
h1^2 E1,64,10,35,1,-1,,,,,,,,
q1,64,10,33,0,1,,,,h1 q1,,,,
h1^3 X1,64,12,35,1,0,,,,h1^4 X1,,,,h1^2 c0 x'
h1^7 D4,64,13,38,1,0,,,,h1^8 D4,,,,
e0^2 r,64,14,36,0,0,,,,,,h1^6 X1,t,h1 d0^2 e0^2
h1^3 c0 x',64,16,36,1,0,,,,,,,,
t P d0 v,64,17,34,0,0,,,,,,,,P^2 h1 u'
c0 d0^4,64,19,37,1,0,,,,h1 c0 d0^4,,,,
P d0^4,64,20,36,0,0,,,,P h1 d0^4,,,,
P^3 h1 u,64,22,34,0,0,,,,,,,,
t P^4 h1 d0 e0,64,25,34,0,0,,,,,,,,P^5 h1 c0 d0
P^7 c0,64,31,33,0,0,,,,P^7 h1 c0,,,,
h2 h5^2,65,3,34,0,-1,,,,,,,,
h1^2 h6,65,3,34,0,1,,,,h1^3 h6,,,,
h1^3 h5^2,65,5,35,1,0,,,,,,,,
k1,65,7,36,0,0,,,,h1 k1,,,,
h1 h3 Q2,65,9,35,0,-2,,,,,,,,
h1 d1^2,65,9,37,1,0,,,,h1^2 d1^2,,,,
h1^2 X2,65,9,36,1,2,,,,h1^3 X2,,,,
t B23,65,10,35,0,-1,t,h2 B22,,t h1 B23,t,h2 B23,,
c0 Q2,65,10,35,1,1,,,,h1 c0 Q2,,,,
h2 B22,65,11,36,0,-1,,h0 h2 B22,,,,h0 h2 B23,,
h1 q1,65,11,34,0,1,,,,h1^2 q1,,,,
h0 h2 B22,65,12,36,1,-1,,,,,,,,
P h5 j,65,12,34,0,1,,,,,,h0^5 G21,,
h1^4 X1,65,13,36,1,-1,,,,h1^5 X1,,,,h1^3 c0 x'
t g w,65,13,36,0,1,,,,,,,,h1^3 c0 x'
h1^8 D4,65,14,39,1,0,,,,,,,,
t d0 e0^3,65,16,37,0,0,,,,t h1 d0 e0^3,,,,c0 d0^4
t^2 P^2 d0 m,65,19,34,0,0,,,,,,,,P^3 h1 u
h1 c0 d0^4,65,20,38,1,0,,,,,,,,
P h1 d0^4,65,21,37,3,0,,,,,,,,
P^2 I j,65,22,34,0,0,t,,,,,,,
P^7 h1 c0,65,32,34,0,0,,,,loc,,,,
P^8 h1,65,33,33,0,0,,,,P^8 h1^2,,,,
h1^3 h6,66,4,35,0,0,,,,h1^4 h6,,,,
D1 h3^2,66,6,36,0,0,,,,h1 . D1 h3^2,,,,
h1 k1,66,8,37,1,-1,,,,h1^2 k1,,,,
h2 C',66,8,36,0,1,,,,,,h0 h2 G0,,
h1^2 d1^2,66,10,38,1,-2,,,,,,,,
h1^3 X2,66,10,37,1,0,,,,h1^4 X2,,,,
D2',66,10,34,0,2,,h0 D2',,,,h2 D2',,
t h1 B23,66,11,36,0,-2,,,,,,,,
h1 c0 Q2,66,11,36,1,0,,,,P h1^2 D4,,,,
h0 D2',66,11,34,0,2,t,h1^2 q1,,,,,,
h1^2 q1,66,12,35,0,-1,,,,,,,,
n m,66,12,37,0,1,,,,,,,,
h2^2 g^3,66,14,40,2,-1,,,,,,h1^2 h3 g^3,,
h1^5 X1,66,14,37,1,1,,,,h1^6 X1,,,,
t^2 d0 e0 m,66,15,36,0,0,,,,,,,,
t h1 d0 e0^3,66,17,38,2,0,,,,,,,,h1 c0 d0^4
P d0^2 r,66,18,36,0,0,,,,,,,t,P h1 d0^4
P^2 c0 d0^3,66,23,37,1,0,,,,P^2 h1 c0 d0^3,,,,
P^3 d0^3,66,24,36,0,0,,,,P^3 h1 d0^3,,,,
P^8 h1^2,66,34,34,0,0,,,,P^8 h1^3,,,,
h1^4 h6,67,5,36,1,-1,,,,h1^5 h6,,,,
t Q3,67,5,35,0,1,t,h0 Q3,,t h1 Q3,t,h2 Q3,,
h0 n1,67,6,36,0,-1,,,,,,,,
h0 Q3,67,6,36,0,1,,h0^2 Q3,,,,h0 h2 Q3,,
h1 . D1 h3^2,67,7,37,1,-1,,,,h1^2 . D1 h3^2,,,,
h0^2 Q3,67,7,36,0,1,,,,,,t h1^3 Q3,,
t h1 G0,67,8,36,0,0,,,,,,,,
h1^2 k1,67,9,38,1,-2,,,,,,,,
X3,67,9,36,0,0,,,,,,,,
C'',67,9,37,0,2,,,,,,h2 C'',,n m
h1^4 X2,67,11,38,1,-1,,,,,,,,
C11,67,11,35,0,1,,,,,,h2 C11,,
P h1^2 D4,67,12,37,1,0,,,,P h1^3 D4,,,,
B8 d0,67,13,37,1,0,,,,h1 B8 d0,,,,
e0 g r,67,14,38,0,-1,,h1^6 X1,,,,,,
d0 x',67,14,36,0,1,,,,h1 d0 x',,,,
h1^6 X1,67,15,38,1,0,,,,,,,,
d0^2 u,67,17,37,0,0,,,,h1 d0^2 u,,,,
t P d0^3 e0,67,20,37,0,0,,,,t P h1 d0^3 e0,,,,P^2 c0 d0^3
P^2 h1 c0 d0^3,67,24,38,1,0,,,,,,,,
P^3 h1 d0^3,67,25,37,0,0,,,,,,,,
P^8 h2,67,33,34,0,0,,P^8 h0 h2,,,,,,
P^8 h0 h2,67,34,34,0,0,t,P^8 h1^3,,,,,,
P^8 h1^3,67,35,35,0,0,,,,loc,,,,
d2,68,4,36,0,0,,h0 d2,,,,h1 p1,,h0^2 Q3
h0 d2,68,5,36,0,0,,,,,,,,
h1^5 h6,68,6,37,1,-1,,,,h1^6 h6,,,,
t h1 Q3,68,6,36,0,1,,,,t h1^2 Q3,,,,
h3 A',68,7,36,0,-1,,,,,,,,
h2^2 H1,68,7,37,0,1,,,,,,h1^2 h3 H1,,
h1^2 . D1 h3^2,68,8,38,1,0,,,,h1^3 . D1 h3^2,,,,
t h0^3 G21,68,11,35,0,-1,t,h0 h4 x',,,,,t3,e0 g r
h2 B23,68,11,38,0,1,,h0 h2 B23,,,,M h2^2 g,,
h0 h4 x',68,12,36,0,-1,,h0^5 G21,,,,,,
h0 h2 B23,68,12,38,2,1,,,,,,,,
h0^5 G21,68,13,36,0,-1,,,,,,,,
P h1^3 D4,68,13,38,1,1,,,,P h1^4 D4,,,,
h1 B8 d0,68,14,38,1,-1,,,,,,,,
h1 h3 g^3,68,14,41,1,1,,,,h1^2 h3 g^3,,,,
h1 d0 x',68,15,37,0,0,,,,,,,,
e0^4,68,16,40,0,0,,,,h1 e0^4,,,,
h1 d0^2 u,68,18,38,1,0,,,,,,,,
P d0 u',68,19,37,0,0,,,,P h1 d0 u',,,,
t P h1 d0^3 e0,68,21,38,2,0,,,,,,,,P^2 h1 c0 d0^3
P d0 i^2,68,22,36,0,0,,,,,,,t,P^3 h1 d0^3
P^4 c0 d0^2,68,27,37,1,0,,,,P^4 h1 c0 d0^2,,,,
P^5 d0^2,68,28,36,0,0,,,,P^5 h1 d0^2,,,,
h2^2 h6,69,3,36,0,0,,,,,,h1^2 h3 h6,,
p',69,4,36,0,0,,h0 p',,h1 p',,,,
h0 p',69,5,36,0,0,,h0^2 p',,,,,,
h0^2 p',69,6,36,0,0,t,t h1^2 Q3,,,,,,
h1^6 h6,69,7,38,1,-1,,,,h1^7 h6,,,,
t h1^2 Q3,69,7,37,0,1,,,,t h1^3 Q3,,,,
t D3',69,8,36,0,0,,,,t h1 D3',p t2,h2^2 G0,t2,h2 B23
h0 h2 G0,69,9,38,0,-2,,,,,,,,
h3 E1,69,9,37,0,0,,,t,h2 C'',,,,
(h3 E1 again),69,9,37,0,0,,,,h1^2 G21,,,,
h1^3 . D1 h3^2,69,9,39,1,2,,,,h1^4 . D1 h3^2,,,,
h2 D2',69,11,36,0,-1,,,,,,,,
h2 B5,69,11,38,0,1,,,,,t2,d1 g^2,,h1 B8 d0
t W1,69,13,36,0,0,,,,t h1 W1,,,t4,e0^4
P h1^4 D4,69,14,39,1,0,,,,,,,,
h1^2 h3 g^3,69,15,42,1,-1,,,,,,,,
t^2 d0 g m,69,15,38,0,1,,,,,,,,h1 d0^2 u
h1 e0^4,69,17,41,3,-1,,,,,,,,
P c0 x',69,17,37,1,1,,,,P h1 c0 x',,,,
d0^2 z,69,18,38,0,-1,,,,,,,,
P^2 x',69,18,36,0,1,,,,P^2 h1 x',,,,
P h1 d0 u',69,20,38,1,0,,,,,,,,
P^2 d0 u,69,21,37,0,0,,,,P^2 h1 d0 u,,,,
t P^3 d0^2 e0,69,24,37,0,0,,,,t P^3 h1 d0^2 e0,,,,P^4 c0 d0^2
P^4 h1 c0 d0^2,69,28,38,1,0,,,,,,,,
P^5 h1 d0^2,69,29,37,0,0,,,,,,,,
h3 h6,70,2,36,0,0,,h0 h3 h6,,h1 h3 h6,,,,h0 p'
h0 h3 h6,70,3,36,0,0,,h0^2 h3 h6,,,,,,h0^2 p'
h0^2 h3 h6,70,4,36,0,-1,,h0^3 h3 h6,,,,,t,t h1^2 Q3
p1,70,4,37,0,1,,,,h1 p1,,,,t h1^2 Q3
h1 p',70,5,37,0,-1,,,,h1^2 p',,,,
h0^3 h3 h6,70,5,36,0,1,,,,,,,,
h2 Q3,70,6,38,0,0,,h0 h2 Q3,,,,h2^2 Q3,,
h0 h2 Q3,70,7,38,0,-1,,t h1^3 Q3,,,,,,
t h1 h3 H1,70,7,37,0,1,,,,,,,,
h1^7 h6,70,8,39,1,-2,,,,h1^8 h6,,,,
t h1^3 Q3,70,8,38,1,0,,,,,,,,
d1 e1,70,8,39,1,2,,,,h1 d1 e1,,h1^2 l1,,
t h1 D3',70,9,37,0,0,,,,,,,,
h2 C'',70,10,39,0,-2,,,,,,h2^2 C'',,
h1^2 G21,70,10,38,1,0,,,,,t,h2^2 C'',,
h1^4 . D1 h3^2,70,10,40,1,2,,,,h1^5 . D1 h3^2,,,,
h2 C11,70,12,37,0,0,,,,,,,,
m^2,70,14,40,0,-2,,,,,,D h1^2 h3 g^2,t,h1 e0^4
t e0 x',70,14,37,0,0,,,,t M P h1 e0,,,,P c0 x'
t h1 W1,70,14,37,0,2,,,,D^2 h0^2 h2 g,,,,
t d0^2 v,70,17,38,0,0,,,,,,,,P h1 d0 u'
P h1 c0 x',70,18,38,1,0,,,,,,,,
P^2 h1 x',70,19,37,0,-1,,,,,,,,
c0 d0^2 e0^2,70,19,41,1,1,,,,h1 c0 d0^2 e0^2,,,,
d0^5,70,20,40,0,0,,,,h1 d0^5,,,,
P^2 h1 d0 u,70,22,38,1,0,,,,,,,,
P^3 u',70,23,37,0,0,,,,P^3 D h1 c0 d0,,,,
t P^3 h1 d0^2 e0,70,25,38,0,0,,,,,,,,P^4 h1 c0 d0^2
P^6 c0 d0,70,31,37,1,0,,,,P^6 h1 c0 d0,,,,
P^7 d0,70,32,36,0,0,,,,P^7 h1 d0,,,,
h1 h3 h6,71,3,37,0,0,,,,h1^2 h3 h6,,,,
h6 c0,71,4,37,0,0,,,,h1 h6 c0,,,,
h1 p1,71,5,38,0,0,,,,,,,,t h1^3 Q3
h1^2 p',71,6,38,0,0,,,,h1^3 p',,,,
l1,71,7,39,0,0,,,,h1 l1,,,,
h1^2 h3 H1,71,8,39,1,0,,,,,,,,
D h2 g2,71,9,38,0,-2,,,,,,,,
h1^8 h6,71,9,40,1,0,,,,h1^9 h6,,,,
h1 d1 e1,71,9,40,1,2,,,,h1^2 d1 e1,,,,
h1^5 . D1 h3^2,71,11,41,1,-1,,,,,,,,
d0 Q2,71,11,38,0,1,,,t3,d1 g^2,,,,
D^2 h4 c0,71,12,37,0,-1,,,,D^2 h1 h4 c0,,,,
M h2^2 g,71,12,40,2,1,,,,,,h1^5 D3',,
D^2 h2 g,71,13,38,0,-1,,D^2 h0 h2 g,,,,D^2 h2^2 g,,
g^2 n,71,13,41,0,1,,,,,,h2 g^2 n,,
D^2 h0 h2 g,71,14,38,0,0,,D^2 h0^2 h2 g,,,,,,
t M P h1 e0,71,15,38,0,-1,,,,,,,,P h1 c0 x'
D^2 h0^2 h2 g,71,15,38,0,1,,,,,,,,
t e0^3 g,71,16,41,0,0,,,,t h1 e0^3 g,,,,c0 d0^2 e0^2
t^2 d0^3 k,71,19,38,0,0,,,,,,,,P^2 h1 d0 u
h1 c0 d0^2 e0^2,71,20,42,1,0,,,,,,,,
h1 d0^5,71,21,41,3,0,,,,,,,,
P^2 i l,71,22,38,0,0,,,,,,,,
P^3 D h1 c0 d0,71,24,38,1,0,,,,,,,,
P^4 D h1 d0,71,25,37,0,0,,,,P^4 D h1^2 d0,,,,
t P^5 d0 e0,71,28,37,0,0,,,,t P^5 h1 d0 e0,,,,P^6 c0 d0
P^6 h1 c0 d0,71,32,38,1,0,,,,,,,,
P^7 h1 d0,71,33,37,0,-1,,,,,,,,
P^6 h0^2 i,71,33,36,0,1,,P^6 h0^3 i,,,,,,
P^6 h0^3 i,71,34,36,0,0,,P^6 h0^4 i,,,,,,
P^6 h0^4 i,71,35,36,0,0,,P^6 h0^5 i,,,,,,
P^6 h0^5 i,71,36,36,0,0,,,,,,,,
h1^2 h3 h6,72,4,38,0,0,,,,,,,,
h1 h6 c0,72,5,38,0,0,,,,h1^2 h6 c0,,,,
P h1 h6,72,6,37,0,0,,,,P h1^2 h6,,,,
h1^3 p',72,7,39,1,-1,,,,,,,,
"h1 x71,6",72,7,39,1,1,,,,"h1^2 x71,6",,,,
h1 l1,72,8,40,1,-1,,,,h1^2 l1,,,,
h4 Q2,72,8,38,0,1,,,,h1 h4 Q2,,,,
h2^2 G0,72,9,40,0,0,,,,,,"h1^4 x71,6",,
h1^9 h6,72,10,41,1,-1,,,,h1^10 h6,,,,
h1^2 d1 e1,72,10,41,1,1,,,,,,,,
h0 d0 D2,72,11,38,0,0,t4,d1 g^2,,,,,,
d1 g^2,72,12,42,0,0,,,,h1 d1 g^2,,h2 d1 g^2,,
D^2 h1 h4 c0,72,13,38,0,0,,,,D^2 h1^2 h4 c0,,,,
D h1 h3 g^2,72,14,41,1,0,,,,D h1^2 h3 g^2,,,,
t^2 e0 g m,72,15,40,0,0,,,,,,,,
t h1 e0^3 g,72,17,42,2,0,,,,,,,,h1 c0 d0^2 e0^2
d0 i m,72,18,40,0,0,,,,,,,t,h1 d0^5
t P^2 D h1 d0 e0,72,21,38,0,0,,,,,,,,P^3 D h1 c0 d0
P c0 d0^4,72,23,41,1,0,,,,P h1 c0 d0^4,,,,
P^2 d0^4,72,24,40,0,0,,,,P^2 h1 d0^4,,,,
P^4 D h1^2 d0,72,26,38,0,0,,,,,,,,
t P^5 h1 d0 e0,72,29,38,0,0,,,,,,,,P^6 h1 c0 d0
P^8 c0,72,35,37,0,0,,,,P^8 h1 c0,,,,
h1^2 h6 c0,73,6,39,1,0,,,,h1^3 h6 c0,,,,
h2^2 Q3,73,7,40,0,-2,,,,,,,,
P h1^2 h6,73,7,38,0,0,,,,P h1^3 h6,,,,
h4 D2,73,7,38,0,2,,h0 h4 D2,,,,"h0^2 x76,6",,
"h1^2 x71,6",73,8,40,1,-1,,,,"h1^3 x71,6",,,,
h0 h4 D2,73,8,38,0,1,t,h1 h4 Q2,,,t,M h1 h4^2,,
h1^2 l1,73,9,41,1,-1,,,,,,,,
h1 h4 Q2,73,9,39,0,1,,,,h1^2 h4 Q2,,,,
h2^2 C'',73,11,41,2,-1,,,,,,,,
h1^10 h6,73,11,42,1,1,,,,h1^11 h6,,,,
h1^4 D3',73,12,41,1,0,,,,h1^5 D3',,,,
h1 d1 g^2,73,13,43,1,0,,,,h1^2 d1 g^2,,,,
D^2 h1^2 h4 c0,73,14,39,1,-1,,,,,,,,
M d0^2,73,14,40,0,1,,,,M h1 d0^2,,,,
D h1^2 h3 g^2,73,15,42,1,0,,,,,,,,
D h1 d0 e0^2,73,17,41,0,0,,,,D h1^2 d0 e0^2,,,,
t d0^4 e0,73,20,41,0,0,,,,t h1 d0^4 e0,,,,P c0 d0^4
t^2 P^2 d0^2 k,73,23,38,0,0,,,,,,,,P^4 D h1^2 d0
P h1 c0 d0^4,73,24,42,1,0,,,,,,,,
P^2 h1 d0^4,73,25,41,3,0,,,,,,,,
P^3 i j,73,26,38,0,0,,,,,,,,
P^8 h1 c0,73,36,38,0,0,,,,loc,,,,
P^9 h1,73,37,37,0,0,,,,P^9 h1^2,,,,
t h3 n1,74,6,39,0,-1,,,,,,,,
P h2 h6,74,6,38,0,1,,P h0 h2 h6,,,,h0^2 h6 d0,t,h1 h4 Q2
h1^3 h6 c0,74,7,40,1,-1,,,,h1^4 h6 c0,,,,
P h0 h2 h6,74,7,38,0,1,t,P h1^3 h6,,,,,,
"x74,8",74,8,40,0,-1,,"h0 x74,8",,,,,,
P h1^3 h6,74,8,39,0,1,,,,P h1^4 h6,,,,
"h0 x74,8",74,9,40,0,-1,,"h0^2 x74,8",,,,,,
"h1^3 x71,6",74,9,41,1,1,,,,"h1^4 x71,6",,,,
h1^2 h4 Q2,74,10,40,1,-2,,,t,g B6,,,,
"h0^2 x74,8",74,10,40,0,0,,,,,,,,
h3 C'',74,10,41,1,2,,,,,,,,
h1^11 h6,74,12,43,1,0,,,,h1^12 h6,,,,
h1^5 D3',74,13,42,1,0,,,,,,,,
D^2 h2^2 g,74,14,40,0,-2,,,,,,D^2 h1^2 h3 g,,
h2 g^2 n,74,14,43,2,0,,,,,,h1 g^2 T,,
h1^2 d1 g^2,74,14,44,1,2,,,,,,,,
M h1 d0^2,74,15,41,0,0,,,,,,,,
e0^2 g^2,74,16,44,0,0,,,,h1 e0^2 g^2,,h0 e0 g^3,,
D h1^2 d0 e0^2,74,18,42,1,0,,,,,,,,
D c0 d0^3,74,19,41,0,0,,,,D h1 c0 d0^3,,,,
t h1 d0^4 e0,74,21,42,2,0,,,,,,,,P h1 c0 d0^4
P^2 i m,74,22,40,0,0,,,,,,,t,P^2 h1 d0^4
P^3 c0 d0^3,74,27,41,1,0,,,,P^3 h1 c0 d0^3,,,,
P^4 d0^3,74,28,40,0,0,,,,P^4 h1 d0^3,,,,
P^9 h1^2,74,38,38,0,0,,,,P^9 h1^3,,,,
h3 d2,75,5,40,0,0,,h0 h3 d2,,,,,,
h0 h3 d2,75,6,40,0,0,,,,,,,,
"x75,7",75,7,40,0,0,,,t,d1 g2,,,,"h0^2 x74,8"
h1^4 h6 c0,75,8,41,1,-1,,,,h1^5 h6 c0,,,,
M h4^2,75,8,40,0,1,,,,M h1 h4^2,,,,
P h1^4 h6,75,9,40,1,0,,,,P h1^5 h6,,,,
"h1^4 x71,6",75,10,42,1,0,,,,,,,,
D h0^2 h3 g2,75,11,40,0,-1,,,,,,,,
g B6,75,11,42,2,1,,,,h1 g B6,t,e1 g^2,t,h2 g^2 n
h2 d1 g^2,75,13,44,2,-1,,,,,,h2^2 d1 g^2,,
h1^12 h6,75,13,44,1,1,,,,h1^13 h6,,,,
t^2 g^2 m,75,15,42,0,0,,,,,,,,D h1^2 d0 e0^2
h1 e0^2 g^2,75,17,45,3,-1,,,,,,,,
M P c0 d0,75,17,41,1,1,,,,M P h1 c0 d0,,,,
d0 j m,75,18,42,2,-1,,,,,,,,
M P^2 d0,75,18,40,0,1,,,,M P^2 h1 d0,,,,
D h1 c0 d0^3,75,20,42,1,0,,,,,,,,
P D h1 d0^3,75,21,41,0,0,,,,P D h1^2 d0^3,,,,
t P^2 d0^3 e0,75,24,41,0,0,,,,t P^2 h1 d0^3 e0,,,,P^3 c0 d0^3
P^3 h1 c0 d0^3,75,28,42,1,0,,,,,,,,
P^4 h1 d0^3,75,29,41,0,0,,,,,,,,
P^9 h2,75,37,38,0,0,,P^9 h0 h2,,,,P^8 h0^2 d0,,
P^9 h0 h2,75,38,38,0,0,t,P^9 h1^3,,,,,,
P^9 h1^3,75,39,39,0,0,,,,loc,,,,
h4 D3,76,5,40,0,0,,,,h1 h4 D3,,,,M h4^2
"h0 x76,6",76,7,40,0,0,,"h0^2 x76,6",,,,"h0 h2 x76,6",,
