name,stem,Adams filtration,weight,cell,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
"_h1 h3 x94,8 + t h2 x99,9",103,9,53,1,1,,,,,,"_t h2^2 x99,9",,
"h0 h3 x96,8",103,10,54,0,-3,,,,,,,,
"h1^2 x101,8",103,10,56,0,-1,,,,,,,,
_h1^2 e1 H1,103,10,55,1,1,,,h,"x104,11",,,2,h1 g2 Q2
_h1^2 e1 H1 again,103,10,55,1,1,,,,,,,2,_h1^4 h6 e0^2
_h1^2 h6 e0 g + h1^2 e1 H1,103,10,55,1,3,,,,_h1^3 h6 e0 g,,,,
_t d1^2 e1,103,11,55,1,-3,,,,,,,,
d1 l1,103,11,57,0,-1,,,,,,,,
D h1^2 h6 d0,103,11,54,0,1,,,,,,,,
_h6 c0 d0 e0,103,11,54,1,3,h,h6 d0 j,,_h1 h6 c0 d0 e0,h,h6 d0 k,2,_h1^2 h6 c0 d0^2
h6 d0 j,103,12,54,0,-3,,h0 h6 d0 j,,,,h0 h6 d0 k,,
M D1 h2^2,103,12,56,0,-1,,,,,,M D1 h1^2 h3,,
h1^3 h6 e0 g,103,12,57,0,1,,,,h1^4 h6 e0 g,,,,
"x103,12",103,12,54,0,3,,,,loc,,,,
"_y102,14",103,13,56,1,-3,,,,"_h1 y102,14",,,2,_h1^7 h6 d0 e0
h1 h6 c0 d0 e0,103,13,56,0,-1,,,,h1^2 h6 c0 d0 e0,,,2,D D1 h0 h2^2 g
h0 h6 d0 j,103,13,54,0,1,,,,,,,,
h1^2 g2 Q2,103,13,56,0,3,,,,,,,,
h1 g^2 H1,103,14,58,0,-3,,,,h1^2 g^2 H1,,,2,h1 g^2 B7
"_h1 x101,14",103,14,55,1,-1,,,,"_h1^2 x101,14",,,2,_D h1^2 B6 g
P h1 h6 d0 e0,103,14,55,0,1,,,,P h1^2 h6 d0 e0,,,,
_D D1 h0 h2^2 g,103,14,55,1,3,,,,,,,,
D^2 B6,103,15,54,0,-7,,,,D^2 h1 B6,,,,
D g j1,103,15,57,0,-5,,,,D h1 g j1,,,,
_h1 g^2 B7,103,15,57,1,-3,,,,_h1^2 g^2 B7,,,,
t D1 D^2 h1^3,103,15,54,0,-1,,,,D^2 h5 c0 e0,,,2,D^2 M h1^2 h3
"h1 y102,14",103,15,58,0,1,,,,"h1^2 y102,14",,,2,h1^8 h6 d0 e0
_D^2 h1 i1,103,15,54,1,3,,,,_D^2 h1^2 i1,,,,
g^2 C',103,15,58,0,5,,,,,,h2 g^2 C',,
_t (De1+C0) g^2,103,15,55,1,7,,,,,,_t h2 g^2 C0,,
"h1^2 x101,14",103,16,57,0,-2,,,,"h1^3 x101,14",,,,
_h1^8 h6 d0 e0,103,16,57,1,0,,,,_h1^9 h6 d0 e0,,,,
_D^2 M h1^2 h3,103,16,53,1,2,,,h,P^3 h6 e0,,,,
_t D^2 h2 g n,103,17,53,1,-6,,,,,,_t D^2 h1 g T,,
h1^2 g^2 B7,103,17,59,0,-4,,,,,,,,
_P h1^6 h6 c0 e0,103,17,56,1,-2,,,,_P h1^7 h6 c0 e0,,,,
D^2 h2 d1 g,103,17,56,0,0,,,,,,,,
D^2 h1^2 i1,103,17,56,0,2,,,,D^2 h1^3 i1,,,,
_D^2 h1^2 d1 g,103,17,55,1,4,,,h,D^2 g T,,,,
D h1 e1 g^2,103,17,58,0,6,,,,D h1^2 e1 g^2,,,,
M h2 g m,103,18,58,0,-4,,,,,,t M h1 g^3,2,M h0^2 e0 g^2
_h1^5 g D4,103,18,59,1,-2,,,,_h1^6 g D4,,,,
_P^2 h1^6 h6 e0,103,18,55,1,0,,,,_P^2 h1^7 h6 e0,,,,
h1^9 h6 d0 e0,103,18,59,0,2,,,,,,,,
_t M h0 e0 g^2,103,18,56,1,4,,_t M h0^2 e0 g^2,h,M D h1 e0^2,,_t M h0^2 g^3,,
P h1^7 h6 c0 e0,103,19,58,0,-6,,,,P h1^8 h6 c0 e0,,,,
_h1^5 g^2 Q2,103,19,58,1,-4,,,,_t^2 h2 g^5,,,,
D^2 g m,103,19,56,0,-2,,D^2 h0 g m,,,,D^2 h2 g m,2,D^2 h0 e0^2 g
_t M h0^2 e0 g^2,103,19,56,1,0,h,M i m,,,h,M D h2^2 d0 e0,,
_t h2 c1 g^4,103,19,59,1,2,,,,,h,D h2 c1 g^3,,
_M^2 P h1^4,103,19,55,1,4,,,,loc,,,,
_M D h1^2 d0 e0,103,19,55,1,6,,,,loc,,,,
h1^6 g D4,103,20,61,0,-5,,,,h1^7 g D4,,,,
P^2 h1^7 h6 e0,103,20,57,0,-3,,,,,,,,
D^2 h0 g m,103,20,56,0,-1,,,,,,D^2 h0 h2 g m,2,D^2 h0^2 e0^2 g
M i m,103,20,56,0,1,,,,,,,,
_M P D c0 e0,103,20,54,1,3,,_t M h0 d0^2 k,,loc,,_t M h0 d0^2 l,,
_t D^2 h0 e0^2 g,103,20,54,1,5,,_t D^2 h0^2 e0^2 g,h,D^3 h1 d0 e0,,_t D^2 h0^2 e0 g^2,,
_h1^14 h6 c0 e0,103,21,60,1,-4,,,,_h0^2 h2 g^5,,,,
h2 g^5,103,21,62,0,-2,,h0 h2 g^5,,,,h2^2 g^5,,
_t M h0 d0^2 k,103,21,54,1,0,,_t^2 M h1 d0^4,,,,_t^2 M h1 d0^3 e0,2,_t M h0^2 d0^4
_t D^2 h0^2 e0^2 g,103,21,54,1,2,h,D^3 h0^2 d0 e0,,,h,D^3 h2^2 d0^2,,
_D^3 h1^2 d0^2,103,21,53,1,4,,,,loc,,,,
h0 h2 g^5,103,22,62,0,-3,,h0^2 h2 g^5,,,,h0 h2^2 g^5,,
_t^2 M h1 d0^4,103,22,54,1,-1,,,,,,,2,M P i j
D^3 h0^2 d0 e0,103,22,54,0,1,,,,,,,,
_c0 e0^2 g^3,103,22,60,1,3,h,e0^4 m,,loc,h,e0^3 g m,,
h0^2 h2 g^5,103,23,62,0,-3,,,,,,,,
M D P^2 h1 e0,103,23,55,0,-1,,,,loc,,,,
e0^4 m,103,23,60,0,1,,h0 e0^4 m,,,,h0 e0^3 g m,2,h0 e0^6
D c0 e0^3 g,103,23,59,0,3,,,,loc,,,,
h0 e0^4 m,103,24,60,0,-1,,,,,,,2,h0^2 e0^6
_t h0 e0^6,103,24,58,1,1,,_t h0^2 e0^6,h,D h1 d0^2 e0^3,,_t h0^2 e0^5 g,,
_t h0^2 e0^6,103,25,58,1,-3,h,D h2^2 d0^4 e0,,,h,D h2^2 d0^3 e0^2,,
P^2 D^3 h1 d0,103,25,53,0,-1,,,,loc,,,,
M P c0 d0^3,103,25,57,0,1,,,,loc,,,,
_D h1^2 d0^3 e0^2,103,25,57,1,3,,,,loc,,,,
D h2^2 d0^4 e0,103,26,58,0,-2,,,,,,,,
_D c0 d0^5,103,26,56,1,0,,_t h0 d0^5 l,,loc,,_t h0 d0^5 m,,
M P^2 d0^3,103,26,56,0,2,,M P^2 h0 d0^3,,loc,,M P^2 h0 d0^2 e0,,
_t h0 d0^5 l,103,27,56,1,-3,,_t^2 h1 d0^6 e0,,,,_t^2 h1 d0^5 e0^2,2,_t h0^2 d0^6 e0
M P^2 h0 d0^3,103,27,56,0,-1,,M P^2 h0^2 d0^3,,,,M P^2 h0^2 d0^2 e0,,
P^2 D^2 c0 d0 e0,103,27,55,0,1,,,,loc,,,,
_M P^3 h1^2 d0 e0,103,27,55,1,3,,,,loc,,,,
_t^2 h1 d0^6 e0,103,28,56,1,-3,,,,,,,2,d0^4 i^2
M P^2 h0^2 d0^3,103,28,56,0,-1,,,,,,,,
_M P^4 c0 e0,103,28,54,1,1,h,M P^4 j,,loc,h,M P^4 k,,
P^3 D^2 d0 e0,103,28,54,0,3,,P^3 D^2 h0 d0 e0,,loc,,P^2 D^2 h0 d0^3,,
P D h1 d0^5,103,29,57,0,-2,,,,loc,,,,
M P^4 j,103,29,54,0,0,,M P^4 h0 j,,,,M P^4 h0 k,2,M P^5 h0 e0
P^3 D^2 h0 d0 e0,103,29,54,0,2,,P^3 D^2 h0^2 d0 e0,,,,P^2 D^2 h0^2 d0^3,,
M P^4 h0 j,103,30,54,0,-1,,,,,,,2,M P^5 h0^2 e0
P^3 D^2 h0^2 d0 e0,103,30,54,0,1,,,,,,,,
P c0 d0^5 e0,103,31,59,0,0,,,,loc,,,,
P^2 d0^5 e0,103,32,58,0,0,,P^2 h0 d0^5 e0,,loc,,P h0 d0^7,,
P^2 h0 d0^5 e0,103,33,58,0,-1,,P^2 h0^2 d0^5 e0,,,,P h0^2 d0^7,,
_P^2 h1^2 d0^6,103,33,57,1,1,,,,loc,,,,
P^2 h0^2 d0^5 e0,103,34,58,0,-1,,,,,,,,
_P^3 c0 d0^5,103,34,56,1,1,h,P^5 d0^2 m,,loc,h,P^5 d0 e0 m,,
P^5 d0^2 m,103,35,56,0,-1,,P^5 h0 d0^2 m,,,,P^5 h0 d0 e0 m,2,P^4 h0 d0^5
P^5 D c0 d0 e0,103,35,55,0,1,,,,loc,,,,
P^5 h0 d0^2 m,103,36,56,0,-1,,,,,,,2,P^4 h0^2 d0^5
_t P^4 h0 d0^5,103,36,54,1,1,,_t P^4 h0^2 d0^5,h,P^6 D h1 d0 e0,,_t P^4 h0^2 d0^4 e0,,
_t P^4 h0^2 d0^5,103,37,54,1,-1,h,P^6 i l,,,h,P^6 i m,,
_P^6 D h1^2 d0^2,103,37,53,1,1,,,,loc,,,,
P^6 i l,103,38,54,0,0,,,,,,,,
P^8 D h1 d0,103,41,53,0,0,,,,loc,,,,
P^8 c0 d0 e0,103,43,55,0,0,,,,loc,,,,
P^9 d0 e0,103,44,54,0,0,,P^9 h0 d0 e0,,loc,,P^8 h0 d0^3,,
P^9 h0 d0 e0,103,45,54,0,-1,,P^9 h0^2 d0 e0,,,,P^8 h0^2 d0^3,,
_P^9 h1^2 d0^2,103,45,53,1,1,,,,loc,,,,
P^9 h0^2 d0 e0,103,46,54,0,-1,,,,,,,,
_P^10 c0 d0,103,46,52,1,1,h,P^10 i,,loc,h,P^10 j,,
P^10 i,103,47,52,0,0,,P^10 h0 i,,,,P^10 h0 j,2,P^11 h0 d0
P^10 h0 i,103,48,52,0,0,,P^10 h0^2 i,,,,,2,P^11 h0^2 d0
P^10 h0^2 i,103,49,52,0,0,,P^10 h0^3 i,,,,,,
P^10 h0^3 i,103,50,52,0,0,,P^10 h0^4 i,,,,,,
P^10 h0^4 i,103,51,52,0,0,,P^10 h0^5 i,,,,,,
P^10 h0^5 i,103,52,52,0,0,,,,,,,,
h6 c2,104,4,54,0,0,,h0 h6 c2,,,,,2,h0 h6 f1
h0 h6 c2,104,5,54,0,0,,,,,,,,
h1 h6 f1,104,6,55,0,0,,,,,,,,
"h3 x97,7",104,8,54,0,-1,,,,,,,2,"h0 h3 x96,8"
M1 h1 h3,104,8,56,0,1,,,,M1 h1^2 h3,,,,
"_h1^2 x101,8",104,9,55,1,-2,,,,,,,2,d1 l1
"h2 x101,8",104,9,56,0,0,,,,,,h1 g2 H1,,
D h6 e0,104,9,54,0,2,,D h0 h6 e0,,D h1 h6 e0,,D h0 h6 g,2,D h1^2 h6 d0
D1 h3^2 e1,104,10,57,0,-2,,,,,,,,
_d1 l1,104,10,56,1,0,,,h,"h2^2 x99,9",h,"h1 h3 x99,9",,
D h0 h6 e0,104,10,54,0,2,,D h0^2 h6 e0,,,,D h0^2 h6 g,,
_t M D1 h2^2,104,11,54,1,-4,h,"x104,12",,,h,"x107,12",2,h0 h6 d0 j
"x104,11",104,11,56,0,-2,,,,,,,2,h1^2 g2 Q2
D h0^2 h6 e0,104,11,54,0,0,,,,,,,,
"M D1 h3 + x104,11",104,11,56,0,2,,M D1 h0 h3,,M D1 h1 h3,,,,
_h1^3 h6 e0 g,104,11,56,1,4,,,,_h1^4 h6 e0 g,,,,
"x104,12",104,12,54,0,-4,,,,,,,,
_h1 h6 c0 d0 e0,104,12,55,1,-2,,,,_h1^2 h6 c0 d0 e0,,,2,_D D1 h0 h2^2 g
M D1 h0 h3,104,12,56,0,0,,M D1 h0^2 h3,,,,,,
"y104,12",104,12,57,0,2,,,,,,,,
_h1^2 g2 Q2,104,12,55,1,4,,,,,,,,
_t^2 h1 g^2 H1,104,13,55,1,-3,,,,,,,,
h2 c1 H1 g,104,13,58,0,-1,,,,,,,,
h1^4 h6 e0 g,104,13,58,0,1,,,,h1^5 h6 e0 g,,,,
M D1 h0^2 h3,104,13,56,0,3,,M D1 h0^3 h3,,,,,,
D D1 h1 h3 g,104,14,57,0,-5,,,,D D1 h1^2 h3 g,,,,
"_h1 y102,14",104,14,57,1,-3,,,,"_h1^2 y102,14",,,2,_h1^8 h6 d0 e0
h1^2 h6 c0 d0 e0,104,14,57,0,-1,,,,h1^3 h6 c0 d0 e0,,,,
M D1 h0^3 h3,104,14,56,0,1,,,,,,,,
_D g j1,104,14,56,1,3,,,,_D h1 g j1,,_t h2 g^2 C',,
_D^2 B6,104,14,53,1,5,,,,_D^2 h1 B6,,_t D^2 e1 g,,
h2 g^2 A',104,15,58,0,-3,,,,,,t h1 g^2 G0,,
h1^2 g^2 H1,104,15,59,0,-1,,,,,,,2,h1^2 g^2 B7
"_h1^2 x101,14",104,15,56,1,1,,,,"_h1^3 x101,14",,,2,D^2 h2 d1 g
P h1^2 h6 d0 e0,104,15,56,0,3,,,,P h1^3 h6 d0 e0,,,,
D^2 h1 B6,104,16,55,0,-9,,,,D^2 h1^2 B6,,,,
D h1 g j1,104,16,58,0,-7,,,,D h1^2 g j1,,,,
_h1^2 g^2 B7,104,16,58,1,-5,,,h,h2 g^2 C0,,,,
D^2 h5 c0 e0,104,16,55,0,-3,,,,D^2 h1 h5 c0 e0,,,,
"h1^2 y102,14",104,16,59,0,-1,,,,"h1^3 y102,14",,,2,h1^9 h6 d0 e0
_t D^2 h2 d1 g,104,16,54,1,1,,,h,D^3 h1 d1,,,,
_D^2 h1^2 i1,104,16,55,1,3,,,,_D^2 h1^3 i1,,,,
M^2 d0,104,16,56,0,5,,M^2 h0 d0,,loc,,M^2 h0 e0,,
d1^2 g^2,104,16,60,0,7,,,,h1 d1^2 g^2,,h1^2 g d1 i1,,
_D h1 e1 g^2,104,16,57,1,9,,,,_D h1^2 e1 g^2,h,D h1 h3 B6 g,,
_t M h2 g m,104,17,56,1,-5,,_t^2 M h1 e0 g^2,,,,,2,_t M h0^2 e0 g^2
"h1^3 x101,14",104,17,58,0,-3,,,,"h1^4 x101,14",,,,
M^2 h0 d0,104,17,56,0,-1,,M^2 h0^2 d0,,,,M^2 h0^2 e0,,
_h1^9 h6 d0 e0,104,17,58,1,1,,,h,t M g^3,,,,
P^3 h6 e0,104,17,54,0,3,,,,P^3 h1 h6 e0,,,,
_P D D1 h1^2 e0,104,17,55,1,5,,,,loc,,,,
_t^2 M h1 e0 g^2,104,18,56,1,-7,,,,,,,2,M i m
_P h1^7 h6 c0 e0,104,18,57,1,-5,,,,_P h1^8 h6 c0 e0,,,,
D^2 h1^3 i1,104,18,57,0,-3,,,,D^2 h1^4 i1,,,,
D^2 g T,104,18,56,0,-1,,,,D^2 h1 g T,,,,
D h1^2 e1 g^2,104,18,59,0,1,,,,,,,,
M^2 h0^2 d0,104,18,56,0,3,,,,,,,,
D^4 h1 h3,104,18,53,0,5,,,,D^4 h1^2 h3,,,,
_D^2 M h1^2 c0,104,18,54,1,7,h,D^2 M P h2,,loc,h,M D^2 h0 d0,,
_t D^2 h0 g m,104,19,54,1,-4,,_t^2 D^2 h1 e0^2 g,,,,_t D^2 h0 h2 g m,2,_t D^2 h0^2 e0^2 g
_h1^6 g D4,104,19,60,1,-2,,,,_h1^7 g D4,,,,
_P^2 h1^7 h6 e0,104,19,56,1,0,,,h,t D^2 e0 g^2,,,,
D^2 M P h2,104,19,54,0,2,,D^2 M P h0 h2,,,,M D^2 h0^2 d0,,
M D h1 e0^2,104,19,57,0,4,,,,loc,,,,
_t^2 D^2 h1 e0^2 g,104,20,54,1,-3,,,,,,,2,D^3 h0^2 d0 e0
P h1^8 h6 c0 e0,104,20,59,0,-1,,,,P h1^9 h6 c0 e0,,,,
_t^2 h2 g^5,104,20,59,1,1,,,h,m^3,,,,
D^2 M P h0 h2,104,20,54,0,3,,,,,,,,
h1^7 g D4,104,21,62,0,-3,,,,h1^8 g D4,,,,
D^3 h1 d0 e0,104,21,55,0,-1,,,,loc,,,,
_t h0 h2 g^5,104,21,60,1,1,h,D h2^2 e0^2 g^2,,,h,D h2^2 e0 g^3,,
M c0 e0^3,104,21,59,0,3,,,,loc,,,,
_h0^2 h2 g^5,104,22,61,1,-3,,,,,,,,
D h2^2 e0^2 g^2,104,22,60,0,-1,,,,,,P h1^11 h6 c0 e0,,
_D c0 e0^3 g,104,22,58,1,1,,_t h0 e0^4 m,,loc,,_t h0 e0^3 g m,,
M d0^3 e0,104,22,58,0,3,,M h0 d0^3 e0,,loc,,M h0 d0^2 e0^2,,
_t h0 e0^4 m,104,23,58,1,-4,,_t^2 h1 e0^6,,,,_t^2 h1 e0^5 g,2,_t h0^2 e0^6
M h0 d0^3 e0,104,23,58,0,-2,,M h0^2 d0^3 e0,,,,M h0^2 d0^2 e0^2,,
D^2 c0 d0 e0^2,104,23,57,0,0,,,,loc,,,,
_M h1^2 d0^4,104,23,57,1,2,,,,loc,,,,
_D^3 P h1 c0 d0,104,23,53,1,4,,,,loc,,,,
_t^2 h1 e0^6,104,24,58,1,-3,,,,,,,2,D h2^2 d0^4 e0
M h0^2 d0^3 e0,104,24,58,0,-1,,,,,,,,
_M P c0 d0^3,104,24,56,1,1,h,M P d0^2 i,,loc,h,M P d0^2 j,,
D^2 d0^4,104,24,56,0,3,,D^2 h0 d0^4,,loc,,D^2 h0 d0^3 e0,,
D h1 d0^2 e0^3,104,25,59,0,-4,,,,loc,,,,
M P d0^2 i,104,25,56,0,-2,,M P h0 d0^2 i,,,,M P h0 d0^2 j,2,M P^2 h0 d0^3
D^2 h0 d0^4,104,25,56,0,0,,D^2 h0^2 d0^4,,,,D^2 h0^2 d0^3 e0,,
_M P^2 D h1^4 d0,104,25,55,1,2,,,,loc,,,,
_P D^2 h1^2 d0^2 e0,104,25,55,1,4,,,,loc,,,,
M P h0 d0^2 i,104,26,56,0,-2,,,,,,,2,M P^2 h0^2 d0^3
D^2 h0^2 d0^4,104,26,56,0,0,,,,,,,,
_P^2 D^2 c0 d0 e0,104,26,54,1,2,,_t M P^2 h0^2 d0^3,,loc,,_t M P^2 h0^2 d0^2 e0,,
_t M P^2 h0^2 d0^3,104,27,54,1,-1,h,P^2 D^2 h0 d0 j,,,h,P^2 D^2 h0 d0 k,2,P^3 D^2 h0 d0 e0
c0 d0^2 e0^4,104,27,61,0,1,,,,loc,,,,
P^2 D^2 h0 d0 j,104,28,54,0,-1,,,,,,,2,P^3 D^2 h0^2 d0 e0
d0^5 e0^2,104,28,60,0,1,,h0 d0^5 e0^2,,loc,,h0 d0^4 e0^3,,
h0 d0^5 e0^2,104,29,60,0,-1,,h0^2 d0^5 e0^2,,,,h0^2 d0^4 e0^3,,
_h1^2 d0^6 e0,104,29,59,1,1,,,,loc,,,,
h0^2 d0^5 e0^2,104,30,60,0,-1,,,,,,,,
_P c0 d0^5 e0,104,30,58,1,1,h,P d0^5 j,,loc,h,P d0^5 k,,
P d0^5 j,104,31,58,0,-1,,P h0 d0^5 j,,,,P h0 d0^5 k,2,P^2 h0 d0^5 e0
P^2 D c0 d0^4,104,31,57,0,1,,,,loc,,,,
P h0 d0^5 j,104,32,58,0,-1,,,,,,,2,P^2 h0^2 d0^5 e0
_t P^2 h0 d0^5 e0,104,32,56,1,1,,_t P^2 h0^2 d0^5 e0,h,P^3 D h1 d0^4,,_t P h0^2 d0^7,,
_t P^2 h0^2 d0^5 e0,104,33,56,1,-2,h,P^5 k m,,,h,P^5 l m,,
P^4 D^2 h1^2 c0 d0,104,33,55,0,0,,,,loc,,,,
_P^4 D h1^2 d0^2 e0,104,33,55,1,2,,,,loc,,,,
P^5 k m,104,34,56,0,-2,,,,,,,,
_P^5 D c0 d0 e0,104,34,54,1,0,,_t P^5 h0 d0^2 m,,loc,,_t P^5 h0 d0 e0 m,,
P^5 D^2 h1^2 d0,104,34,54,0,2,,M P^7 h2,,loc,,M P^6 h0 d0,,
_t P^5 h0 d0^2 m,104,35,54,1,-1,,_t^2 P^4 h1 d0^5,,,,_t^2 P^4 h1 d0^4 e0,2,_t P^4 h0^2 d0^5
M P^7 h2,104,35,54,0,1,,M P^7 h0 h2,,,,M P^6 h0^2 d0,,
_t^2 P^4 h1 d0^5,104,36,54,1,-1,,,,,,,2,P^6 i l
M P^7 h0 h2,104,36,54,0,1,,,,,,,,
P^6 D h1 d0 e0,104,37,55,0,0,,,,loc,,,,
P^5 c0 d0^4,104,39,57,0,-1,,,,loc,,,,
_P^7 D h1 c0 d0,104,39,53,1,1,,,,loc,,,,
P^6 d0^4,104,40,56,0,0,,P^6 h0 d0^4,,loc,,P^6 h0 d0^3 e0,,
P^6 h0 d0^4,104,41,56,0,-1,,P^6 h0^2 d0^4,,,,P^6 h0^2 d0^3 e0,,
_P^7 h1^2 d0^2 e0,104,41,55,1,1,,,,loc,,,,
P^6 h0^2 d0^4,104,42,56,0,-1,,,,,,,,
_P^8 c0 d0 e0,104,42,54,1,1,h,P^8 d0 j,,loc,h,P^7 d0^2 i,,
P^8 d0 j,104,43,54,0,0,,P^8 h0 d0 j,,,,P^7 h0 d0^2 i,2,P^9 h0 d0 e0
P^8 h0 d0 j,104,44,54,0,0,,,,,,,2,P^9 h0^2 d0 e0
P^12 c0,104,51,53,0,0,,,,loc,,,,
"x105,7",105,7,55,0,-1,,,,,,,,
_M1 h1 h3,105,7,55,1,1,,,,_M1 h1^2 h3,,,,
g2 D3,105,8,56,0,0,,,,,,,,
h2 h6 c1 g,105,9,57,0,-3,,,,,,,,
M1 h1^2 h3,105,9,57,0,-1,,,,,,,,
D h6 f0,105,9,54,0,1,,,,,,,2,D h0^2 h6 e0
_D1 h3^2 e1,105,9,56,1,3,h,"h3^2 x91,8",h,"h3 x99,9",h,"h0 h3 x101,8",,
_D1 h3^2 e1 again,105,9,56,1,3,h,g2 A',,,,,,
"h3^2 x91,8",105,10,56,0,-3,,"h0 h3^2 x91,8",,,,,,
D h1 h6 e0,105,10,55,0,-1,,,,D h1^2 h6 e0,,,,
"_x104,11",105,10,55,1,1,,,,,h,"x108,11",2,_h1^2 g2 Q2
g2 A',105,10,56,0,3,,,,,,"h0^2 h3 x101,8",,
"h2^2 x99,9",105,11,57,0,-2,,,,,,,,
"h0 h3^2 x91,8",105,11,56,0,0,,,,,,,,
g2 B7,105,11,57,0,2,,,,,,,,
M D1 h1 h3,105,12,57,0,-2,,,,M D1 h1^2 h3,,,,
_h2 c1 H1 g,105,12,57,1,0,,,h,"x106,13",,,2,D D1 h1 h3 g
_h2 c1 H1 g again,105,12,57,1,0,,,,,,,2,h1^2 h6 c0 d0 e0
_h1^4 h6 e0 g,105,12,57,1,2,,,,_h1^5 h6 e0 g,,,,
"h3^2 x91,11",105,13,56,0,-3,,"h0 h3^2 x91,11",,,,,,
_D D1 h1 h3 g,105,13,56,1,-1,,,h,"x106,14",,,2,P h1^2 h6 d0 e0
_D D1 h1 h3 g again,105,13,56,1,-1,,,,_D D1 h1^2 h3 g,,,,
_h1^2 h6 c0 d0 e0,105,13,56,1,1,,,,_h1^3 h6 c0 d0 e0,,,,
M D1 c0,105,13,57,0,3,,,,loc,,,,
h2 g^2 H1,105,14,59,0,-6,,,,,,h2^2 g^2 H1,,
_t h2 g^2 A',105,14,56,1,-4,,,,,,_t^2 h1 g^2 G0,,
"h0 h3^2 x91,11",105,14,56,0,-2,,,,,,,,
D^2 D4,105,14,55,0,0,,,,D^2 h1 D4,,,2,D^2 h1 B6
_h1^2 g^2 H1,105,14,58,1,2,,,h,t g^2 G0,,,2,D h1 g j1
_h1^2 g^2 H1 again,105,14,58,1,2,,,,,,,2,_h1^2 g^2 B7
h1^5 h6 e0 g,105,14,59,0,4,,,,h1^6 h6 e0 g,,,,
_P h1^2 h6 d0 e0,105,14,55,1,6,,,,_P h1^3 h6 d0 e0,,,,
D D1 h1^2 h3 g,105,15,58,0,-9,,,,,,,,
"d0 x91,11",105,15,56,0,-7,,"h0 d0 x91,11",,,,"h0 e0 x91,11",2,M^2 h0 d0
"_h1^2 y102,14",105,15,58,1,-5,,,,"_h1^3 y102,14",,,2,_h1^9 h6 d0 e0
h1^3 h6 c0 d0 e0,105,15,58,0,-3,,,,h1^4 h6 c0 d0 e0,,,,
g d1 i1,105,15,60,0,-1,,,,h1 g d1 i1,,,,
_t^2 d1^2 g^2,105,15,57,1,1,,,h,D h3 B6 g,,,,
_D^2 h5 c0 e0,105,15,54,1,3,h,P^2 h6 j,,_D^2 h1 h5 c0 e0,h,D^2 M h0 h4,,
D^2 Q2,105,15,54,0,5,,D^2 h0 Q2,,D^2 h1 Q2,,D^2 M h0 h4,,
_D h1 g j1,105,15,57,1,7,,,,_D h1^2 g j1,,,,
_D^2 h1 B6,105,15,54,1,9,,,,_D^2 h1^2 B6,,,,
"h0 d0 x91,11",105,16,56,0,-4,,,,,,,2,M^2 h0^2 d0
"_h1^3 x101,14",105,16,57,1,-2,,,,"_h1^4 x101,14",,,,
P h1^3 h6 d0 e0,105,16,57,0,0,,,,P h1^4 h6 d0 e0,,,,
P^2 h6 j,105,16,54,0,2,,P^2 h0 h6 j,,,,D^2 M h0^2 h4,,
D^2 h0 Q2,105,16,54,0,4,,,,,,D^2 M h0^2 h4,,
D^2 h1^2 B6,105,17,56,0,-9,,,,,,,,
D h1^2 g j1,105,17,59,0,-7,,,,,,,,
h2 g^2 C0,105,17,59,0,-5,,,,,,,,
D^2 h1 h5 c0 e0,105,17,56,0,-3,,,,D^2 h1^2 h5 c0 e0,,,,
"h1^3 y102,14",105,17,60,0,-1,,,,"h1^4 y102,14",,,,
P^2 h0 h6 j,105,17,54,0,1,,,,,,,,
D^3 h1 d1,105,17,55,0,3,,,,D^3 h1^2 d1,,,,
_D^2 h1^3 i1,105,17,56,1,5,,,,_D^2 h1^4 i1,,,,
h1 d1^2 g^2,105,17,61,0,7,,,,h1^2 d1^2 g^2,,,,
_D h1^2 e1 g^2,105,17,58,1,9,,,h,t B5 g^2,,,,
"h1^4 x101,14",105,18,59,0,-2,,,,"h1^5 x101,14",,,,
t M g^3,105,18,59,0,0,,,,t M h1 g^3,,,,
P^3 h1 h6 e0,105,18,55,0,2,,,,P^3 h1^2 h6 e0,,,,
_P h1^8 h6 c0 e0,105,19,58,1,-5,,,,_P h1^9 h6 c0 e0,,,,
D^2 h1^4 i1,105,19,58,0,-3,,,,D^2 h1^5 i1,,,,
D^2 h1 g T,105,19,57,0,-1,,,,,,,,
D^4 h1^2 h3,105,19,54,0,1,,,,,,,,
M h0 g^3,105,19,60,0,3,,M h0^2 g^3,,,,M h0 h2 g^3,,
_M h1^2 e0 g^2,105,19,59,1,5,,,,loc,,,,
M h0^2 g^3,105,20,60,0,-3,,,,,,,,
_h1^7 g D4,105,20,61,1,-1,,,,_h1^8 g D4,,,,
t D^2 e0 g^2,105,20,57,0,1,,,,D^2 h0 h2 g m,,,,
_M c0 e0^3,105,20,58,1,3,h,M d0^2 l,,loc,h,M d0^2 m,,
P h1^9 h6 c0 e0,105,21,60,0,-5,,,,P h1^10 h6 c0 e0,,,,
m^3,105,21,60,0,-3,,,,,,,,
M d0^2 l,105,21,58,0,-1,,M h0 d0^2 l,,,,M h0 d0^2 m,2,M h0 d0^3 e0
D^2 h0 e0 g^2,105,21,58,0,1,,D^2 h0^2 e0 g^2,,,,D^2 h0^2 g^3,,
M D c0 d0^2,105,21,57,0,3,,,,loc,,,,
